face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_20_0_face0.png,East Asian,Asian,Male,40-49,"[2.1520438e-02 7.4272114e-04 3.3034865e-02 7.9493964e-01 1.3989662e-01
 3.5397260e-04 9.5118545e-03]",[0.03649437 0.00105989 0.96107185 0.00137383],[0.9987963  0.00120374],"[1.0203114e-05 9.5614152e-05 4.8316363e-03 3.6637194e-02 1.6326241e-01
 4.2083254e-01 3.0182108e-01 7.0304133e-02 2.2051639e-03]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_238_0_face0.png,East Asian,Asian,Male,30-39,"[1.8667858e-03 1.9005427e-02 5.2697356e-03 7.4728888e-01 2.2610550e-01
 1.7174101e-04 2.9189826e-04]",[1.2789889e-03 3.2488774e-03 9.9535042e-01 1.2173210e-04],[0.700923  0.2990769],"[4.9565210e-06 9.1819355e-05 8.8132005e-03 3.1604588e-01 3.6556643e-01
 2.3752600e-01 6.5332711e-02 6.2280232e-03 3.9103298e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/mad_asian_194_0_face0.png,East Asian,Asian,Male,30-39,"[2.3021246e-03 5.5633442e-05 6.4809746e-03 7.1140790e-01 2.7896196e-01
 6.1577087e-04 1.7566711e-04]",[3.801080e-04 8.599147e-06 9.992565e-01 3.547616e-04],[9.9997616e-01 2.3853663e-05],"[2.7079557e-07 3.1913703e-06 1.1899874e-03 2.1334159e-01 5.7035857e-01
 2.0338006e-01 1.1290028e-02 4.3260644e-04 3.6671900e-06]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/mad_asian_88_0_face0.png,East Asian,Asian,Male,20-29,"[1.5012024e-03 7.5079559e-05 1.0907713e-02 8.1879640e-01 1.6696608e-01
 1.4751087e-03 2.7842366e-04]",[1.3495964e-03 7.9353442e-05 9.9589580e-01 2.6752574e-03],[9.9948001e-01 5.1999645e-04],"[7.5533490e-06 6.3735101e-04 2.3224190e-02 4.7555938e-01 3.8418853e-01
 1.0752997e-01 8.4417304e-03 4.0131781e-04 1.0029156e-05]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_51_0_face0.png,East Asian,Asian,Male,30-39,"[0.0297623  0.02072931 0.22365294 0.4005179  0.30573827 0.01612255
 0.00347665]",[0.13682957 0.06725258 0.6785416  0.11737631],[9.9996477e-01 3.5205067e-05],"[1.5867607e-05 7.3006342e-04 6.1600648e-02 2.6862347e-01 2.9457694e-01
 2.4446557e-01 1.1914375e-01 1.0285677e-02 5.5798609e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_chinese_39_0_face0.png,East Asian,Asian,Male,20-29,"[3.6738027e-04 4.2487824e-05 3.6641776e-03 6.5207446e-01 3.4374791e-01
 9.4947049e-05 8.6126001e-06]",[8.6437631e-04 3.5327306e-04 9.9868977e-01 9.2545655e-05],[9.9993002e-01 6.9994414e-05],"[2.0724423e-07 4.6257355e-05 2.3484396e-02 5.1853442e-01 4.2972380e-01
 2.7511785e-02 6.9015304e-04 8.9811592e-06 9.3537281e-08]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_41_0_face0.png,East Asian,Asian,Male,40-49,"[3.7064558e-05 7.0749526e-04 1.8715889e-04 9.4613135e-01 5.2805476e-02
 1.1744470e-04 1.3959035e-05]",[1.1533047e-04 3.7389382e-04 9.9944061e-01 7.0172871e-05],[0.9907526  0.00924746],"[1.4476769e-04 5.4785232e-03 6.4683631e-02 2.1317594e-01 2.2805041e-01
 2.7938801e-01 1.3901865e-01 6.2973283e-02 7.0868325e-03]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_11_0_face0.png,East Asian,Asian,Male,30-39,"[1.3608605e-04 4.4099230e-05 1.9944938e-04 7.7618724e-01 2.2340700e-01
 2.3686678e-05 2.3708710e-06]",[2.42018388e-04 1.43451616e-05 9.99632061e-01 1.11634625e-04],[0.9980251 0.0019749],"[2.6643652e-06 6.2999883e-05 8.0139628e-03 2.3381463e-01 4.6321386e-01
 2.2827408e-01 6.0342751e-02 5.9875208e-03 2.8763266e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_139_0_face0.png,East Asian,Asian,Male,20-29,"[1.7597130e-02 1.1489969e-03 6.6049499e-03 7.7128869e-01 2.0195322e-01
 4.4897394e-04 9.5794909e-04]",[1.9391922e-02 4.4291190e-04 9.7934937e-01 8.1577280e-04],[0.99307185 0.00692816],"[6.8113559e-06 3.9256327e-03 2.6121843e-01 6.6449076e-01 6.6328011e-02
 3.8245670e-03 1.8945054e-04 1.5336780e-05 1.0381497e-06]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_144_0_face0.png,Latino_Hispanic,Asian,Male,20-29,"[0.12632295 0.09562203 0.7573771  0.00309674 0.00503864 0.00457211
 0.00797048]",[0.15034416 0.0793566  0.7593025  0.01099675],[0.96853656 0.03146344],"[1.16336705e-04 4.30708332e-03 9.27466750e-02 4.86620218e-01
 3.42820436e-01 6.88411593e-02 4.47083917e-03 7.42289994e-05
 2.99763451e-06]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/annoyed_teacher_47_0_face0.png,East Asian,Asian,Male,30-39,"[1.6951660e-04 2.1669806e-05 1.2751833e-03 7.2759300e-01 2.7083007e-01
 9.2014947e-05 1.8534909e-05]",[4.2175021e-04 2.6754242e-05 9.9874729e-01 8.0417923e-04],[0.9890463  0.01095368],"[2.1572632e-06 8.0109108e-05 1.3884239e-02 2.8416255e-01 5.2656162e-01
 1.6445367e-01 1.0429190e-02 4.1947144e-04 6.9899197e-06]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_84_0_face0.png,East Asian,Asian,Male,30-39,"[8.6783699e-04 6.9361166e-05 2.1168955e-03 7.9529709e-01 2.0153712e-01
 8.9638444e-05 2.1981848e-05]",[1.0112257e-03 2.4801670e-04 9.9856216e-01 1.7862995e-04],[0.9945079  0.00549207],"[2.7425222e-06 2.4766547e-05 3.8657275e-03 2.9203793e-01 5.5970591e-01
 1.3278158e-01 1.1110811e-02 4.5961884e-04 1.0803866e-05]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_chinese_9_0_face0.png,East Asian,Asian,Male,30-39,"[6.8149331e-04 1.5791038e-04 1.8323770e-03 8.3742553e-01 1.5949884e-01
 1.8949894e-04 2.1432855e-04]",[3.7756404e-03 5.8362412e-04 9.9422348e-01 1.4172648e-03],[9.999931e-01 6.926191e-06],"[4.0550121e-06 1.8289595e-05 2.9710513e-03 1.8350355e-01 5.7964790e-01
 2.0662014e-01 2.5315609e-02 1.8826708e-03 3.6650494e-05]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_341_0_face0.png,East Asian,Asian,Male,20-29,"[2.4909158e-03 2.2737333e-03 4.3676742e-03 8.1200808e-01 1.7821954e-01
 3.5934025e-04 2.8071657e-04]",[0.00370945 0.01254928 0.9819158  0.00182555],[0.98899573 0.01100426],"[1.1337319e-05 1.7476168e-04 2.9674860e-02 5.6369817e-01 3.4995922e-01
 5.1908128e-02 4.1481033e-03 4.0095908e-04 2.4453040e-05]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/astound_asian_720_5_face0.png,East Asian,Asian,Male,20-29,"[2.1332875e-03 3.2097316e-06 3.4606532e-04 9.6934956e-01 2.7842123e-02
 5.2671225e-05 2.7305848e-04]",[9.8472089e-04 4.4596513e-06 9.9851936e-01 4.9144006e-04],[0.9583994  0.04160056],"[1.2268149e-06 8.2516298e-04 4.9140367e-01 4.9537519e-01 1.2164277e-02
 2.2717095e-04 2.7648398e-06 4.4617423e-07 2.0392259e-08]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_496_0_face0.png,East Asian,Asian,Male,20-29,"[4.1032393e-04 3.4413722e-05 1.0230910e-04 9.6250081e-01 3.6912013e-02
 1.8885512e-05 2.1241400e-05]",[5.024402e-03 6.905514e-05 9.948418e-01 6.466664e-05],[0.94583184 0.05416816],"[9.4556326e-06 5.3131883e-03 3.9060739e-01 5.2626646e-01 6.9849722e-02
 7.4012359e-03 4.9615727e-04 5.4068405e-05 2.2900949e-06]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_71_0_face0.png,Southeast Asian,Asian,Male,20-29,"[0.00660439 0.00278127 0.08027331 0.31925598 0.58749765 0.00093632
 0.00265104]",[1.7268420e-03 5.5456744e-03 9.9240184e-01 3.2563574e-04],[0.9871481 0.0128519],"[1.2296070e-05 1.7214559e-03 1.9557236e-01 7.1574003e-01 8.4776372e-02
 2.1462499e-03 2.7229336e-05 3.7694604e-06 2.2350882e-07]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_119_0_face0.png,East Asian,Asian,Male,20-29,"[2.3160737e-03 8.1636431e-04 1.4207037e-02 7.0529640e-01 2.7572024e-01
 4.4533430e-04 1.1985142e-03]",[5.2831443e-03 9.6625142e-04 9.9356961e-01 1.8100225e-04],[0.6668792  0.33312076],"[1.15492425e-04 1.50287652e-03 4.75461446e-02 4.46763724e-01
 3.78130406e-01 1.11466832e-01 1.16131166e-02 2.70786951e-03
 1.53527726e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_chinese_84_0_face0.png,East Asian,Asian,Male,20-29,"[0.01427785 0.00434841 0.07974182 0.52238923 0.3759756  0.00260945
 0.00065766]",[7.3486351e-04 3.3390654e-05 9.9789709e-01 1.3346630e-03],[0.9926385  0.00736152],"[1.6522864e-06 8.4435428e-04 3.5528573e-01 6.0217273e-01 3.8735516e-02
 2.8420200e-03 1.0896370e-04 8.6375503e-06 4.3862062e-07]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_214_0_face0.png,East Asian,Asian,Male,40-49,"[1.2583316e-02 7.3443582e-05 8.1800846e-03 7.4458504e-01 2.2897397e-01
 7.5580226e-04 4.8483489e-03]",[5.683662e-03 2.980495e-05 9.936931e-01 5.934204e-04],[9.9996495e-01 3.5067435e-05],"[1.46008488e-05 1.84663477e-05 3.10660456e-04 1.18151838e-02
 1.18854836e-01 4.60118622e-01 3.49629015e-01 5.85255399e-02
 7.13039539e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/hostile_yang_630_0_face0.png,East Asian,Asian,Male,30-39,"[7.8291137e-04 3.6079407e-04 5.3449092e-03 7.9390430e-01 1.9831488e-01
 9.2019315e-04 3.7200673e-04]",[2.5168171e-03 7.1922470e-05 9.9636137e-01 1.0499081e-03],[0.95835686 0.04164317],"[3.8798821e-06 7.4135831e-05 9.2751728e-03 1.7349277e-01 4.7959387e-01
 2.7932027e-01 5.0338767e-02 7.7381595e-03 1.6302387e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/amazed_boss_204_1_face0.png,East Asian,Asian,Male,20-29,"[9.3606915e-03 1.2553383e-04 1.8641067e-03 8.6932546e-01 1.1793037e-01
 8.1885973e-04 5.7502021e-04]",[1.0919996e-02 5.8854138e-04 9.8661011e-01 1.8813751e-03],[9.9984193e-01 1.5809771e-04],"[1.3960077e-07 1.9088420e-05 1.6527394e-02 7.7044904e-01 2.0293795e-01
 9.6127931e-03 4.3035104e-04 2.2413693e-05 7.7944128e-07]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/afraid_yang_88_0_face0.png,East Asian,Asian,Male,20-29,"[6.9267256e-04 5.3451612e-04 1.0073151e-02 8.3037513e-01 1.5769388e-01
 4.2954431e-04 2.0117017e-04]",[3.0730583e-04 4.2527102e-04 9.9888164e-01 3.8575893e-04],[0.98526406 0.01473596],"[5.71281191e-07 6.29258648e-05 1.13545366e-01 7.84296632e-01
 9.82120857e-02 3.79514555e-03 7.70798797e-05 1.00054212e-05
 2.90682578e-07]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_chinese_85_0_face0.png,East Asian,Asian,Male,20-29,"[1.4067326e-03 3.1862441e-05 4.9607549e-03 9.4547075e-01 4.7818884e-02
 5.8508558e-05 2.5251976e-04]",[3.9673219e-03 2.5460779e-04 9.9487269e-01 9.0541004e-04],[0.994419   0.00558106],"[1.3820370e-06 6.8645619e-05 2.7706275e-02 6.9319230e-01 2.5313187e-01
 2.4164330e-02 1.5255350e-03 2.0373036e-04 5.8534511e-06]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_61_0_face0.png,East Asian,Asian,Male,30-39,"[2.4692688e-04 2.5661067e-05 2.6647438e-04 7.7430969e-01 2.2513610e-01
 1.2881430e-05 2.2901722e-06]",[2.1155451e-04 1.3468791e-05 9.9971020e-01 6.4865453e-05],[9.992869e-01 7.130391e-04],"[6.2960493e-07 4.3782176e-05 1.1046836e-02 4.0843055e-01 4.4264746e-01
 1.1360009e-01 2.3105090e-02 1.0775244e-03 4.8042402e-05]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/mad_chinese_17_0_face0.png,East Asian,Asian,Male,30-39,"[1.0339754e-03 3.3917651e-04 1.5536313e-03 8.9162636e-01 1.0534871e-01
 2.3009427e-05 7.5227108e-05]",[6.5916480e-04 8.5339247e-04 9.9846399e-01 2.3470340e-05],[0.97825956 0.02174048],"[7.4176487e-06 1.8808973e-04 1.1556064e-02 3.3271885e-01 3.9006984e-01
 2.0975365e-01 4.6513502e-02 8.3514061e-03 8.4124354e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/mad_asian_16_0_face0.png,East Asian,Asian,Male,30-39,"[3.7107489e-03 4.6759428e-04 3.0744608e-02 7.8452235e-01 1.8021365e-01
 2.3092436e-04 1.1010060e-04]",[1.3429882e-03 3.6361534e-04 9.9736112e-01 9.3230518e-04],[9.9913484e-01 8.6517091e-04],"[5.3690515e-06 1.5723205e-04 3.1433851e-02 2.5057754e-01 3.3494624e-01
 2.8293198e-01 8.8970549e-02 1.0700190e-02 2.7711701e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_28_0_face0.png,East Asian,Asian,Male,20-29,"[1.0688058e-03 3.0219337e-04 2.9653376e-03 8.8649255e-01 1.0887551e-01
 1.7094328e-04 1.2471179e-04]",[7.9093110e-03 3.0337092e-03 9.8852724e-01 5.2969414e-04],[9.9980092e-01 1.9907026e-04],"[2.89870923e-06 4.38269286e-04 2.19793886e-01 6.38923466e-01
 1.19674169e-01 1.89619120e-02 1.82242179e-03 3.71168891e-04
 1.17991385e-05]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_319_0_face0.png,Latino_Hispanic,Asian,Male,20-29,"[0.21669507 0.00123068 0.40242547 0.18357876 0.06776888 0.00354743
 0.12475371]",[0.02600349 0.00102589 0.97068954 0.00228112],[9.999023e-01 9.766679e-05],"[2.7179631e-06 7.8886427e-05 1.0579542e-02 4.8749423e-01 4.4688663e-01
 5.3004257e-02 1.9269442e-03 2.6319045e-05 4.6685219e-07]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/mad_asian_124_0_face0.png,Southeast Asian,Asian,Male,40-49,"[0.00728433 0.07741931 0.06377515 0.156961   0.66520196 0.02741899
 0.00193923]",[0.04150668 0.15503812 0.7453728  0.05808247],[0.99271643 0.00728359],"[1.8136298e-05 1.4065913e-04 2.3738008e-03 2.7756043e-02 2.0235752e-01
 4.8151875e-01 2.7468258e-01 1.0681251e-02 4.7127850e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_boy_342_0_face0.png,East Asian,Asian,Male,3-9,"[0.18741268 0.00041433 0.18199328 0.39990184 0.21561259 0.00380812
 0.01085714]",[0.05485216 0.00687397 0.91814053 0.02013343],[0.7123114  0.28768858],"[5.8763307e-03 9.5827454e-01 3.5080701e-02 3.4175496e-04 2.7008067e-04
 1.2115423e-04 2.7125227e-05 6.3766265e-06 1.9565030e-06]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/mad_bos_637_0_face0.png,White,Asian,Male,20-29,"[9.0943438e-01 1.4745783e-03 7.5321947e-03 4.3355558e-02 7.3055779e-03
 2.5608143e-04 3.0641655e-02]",[0.3539361  0.00386686 0.6353559  0.00684109],[0.99858683 0.00141316],"[2.2437634e-06 3.1853349e-05 3.8115036e-02 5.2678180e-01 2.7653787e-01
 1.3763824e-01 1.9373655e-02 1.4702055e-03 4.9037688e-05]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_chinese_256_4_face0.png,East Asian,Asian,Male,30-39,"[1.3954134e-04 1.2423666e-04 1.4937249e-03 6.8475038e-01 3.1322366e-01
 2.4144571e-04 2.6938023e-05]",[2.3262440e-04 2.6405696e-04 9.9854881e-01 9.5449312e-04],[0.9970196  0.00298037],"[5.2643345e-06 1.3423286e-04 6.0240631e-03 1.5434723e-01 5.9692615e-01
 2.1321087e-01 2.7348837e-02 1.9411804e-03 6.2178362e-05]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_chinese_114_0_face0.png,East Asian,Asian,Male,40-49,"[7.8920005e-03 1.3653627e-03 8.7878667e-03 8.9832270e-01 7.9353243e-02
 1.1921958e-04 4.1596601e-03]",[1.7379961e-03 1.5578618e-03 9.9660712e-01 9.7017662e-05],[0.65886563 0.34113434],"[2.6160631e-05 1.4192269e-04 3.4825404e-03 4.2686958e-02 1.8244816e-01
 4.3095434e-01 2.5342906e-01 8.1021935e-02 5.8089625e-03]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_19_0_face0.png,East Asian,Asian,Male,30-39,"[1.14156969e-03 4.25758859e-04 2.06091814e-03 6.02021575e-01
 3.94218296e-01 1.17699325e-04 1.41970550e-05]",[3.10216402e-03 3.07245136e-05 9.96751785e-01 1.15381066e-04],[0.996366   0.00363396],"[9.0754438e-06 1.4374935e-04 1.2892968e-02 2.1766186e-01 3.9858764e-01
 2.4409097e-01 1.1078966e-01 1.4673178e-02 1.1509887e-03]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_35_0_face0.png,Black,Asian,Male,20-29,"[0.00529021 0.3844442  0.37274128 0.02892255 0.1841082  0.02263486
 0.00185865]",[0.00180914 0.02084901 0.9612171  0.01612483],[9.994328e-01 5.672020e-04],"[1.5338309e-06 1.1051673e-03 2.9455614e-01 6.1847013e-01 7.7834509e-02
 7.6087196e-03 4.0865235e-04 1.4454856e-05 6.7382746e-07]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_boss_231_0_face0.png,East Asian,Asian,Male,30-39,"[6.2840365e-02 1.2304852e-02 5.8914542e-02 6.1199868e-01 2.1656224e-01
 5.9400097e-04 3.6785249e-02]",[0.34659916 0.06855068 0.5832421  0.00160806],[0.9951518  0.00484818],"[6.1296596e-05 3.9575057e-04 5.0756703e-03 1.5377855e-01 4.5686719e-01
 3.0715379e-01 6.9032475e-02 7.0798760e-03 5.5542483e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_chinese_536_1_face0.png,East Asian,Asian,Male,60-69,"[3.1886376e-02 1.2100672e-03 8.2246512e-03 7.7002627e-01 1.5704207e-01
 4.9272017e-04 3.1117933e-02]",[0.08694794 0.00178568 0.91007984 0.00118653],[0.99826133 0.0017387 ],"[1.0441412e-04 1.5723395e-04 3.3147377e-04 3.0558568e-03 8.4266728e-03
 3.3831306e-02 1.6765761e-01 5.6914824e-01 2.1728709e-01]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/asian_anger_male/angry_asian_125_0_face0.png,East Asian,Asian,Male,20-29,"[1.1955834e-02 2.3141555e-03 1.0528291e-01 4.6164635e-01 4.1777050e-01
 3.8861457e-04 6.4165122e-04]",[0.10237469 0.00559812 0.8792885  0.0127387 ],[0.9926309  0.00736913],"[1.5415108e-06 1.0780261e-03 1.6376792e-01 6.8265581e-01 1.3997366e-01
 1.2020226e-02 4.8131391e-04 2.0321977e-05 1.0953196e-06]"
