face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_surprise_female/amazed_African_2_0_face0.png,Black,Black,Female,20-29,"[3.4279507e-03 9.5040357e-01 3.6147803e-02 1.8605032e-03 3.0901439e-03
 4.4160634e-03 6.5401162e-04]",[0.00163188 0.9944124  0.00204659 0.00190909],[7.9638987e-05 9.9992037e-01],"[3.9293133e-07 5.7383452e-04 3.7866347e-02 6.7717725e-01 2.7706796e-01
 7.1421643e-03 1.7019737e-04 1.7618391e-06 3.7718184e-08]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_surprise_female/fierce_African_47_1_face0.png,Black,Black,Female,3-9,"[8.5080526e-04 9.1975874e-01 3.1679053e-02 6.3762796e-04 3.9291927e-03
 4.1308437e-02 1.8361598e-03]",[0.00097342 0.9283347  0.0152878  0.05540409],[0.03730552 0.96269447],"[9.7890068e-03 3.3037648e-01 2.5648195e-01 2.4120975e-01 1.4084890e-01
 1.6517112e-02 3.6066307e-03 9.8967412e-04 1.8049173e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_surprise_female/fierce_African_244_2_face0.png,East Asian,Asian,Female,30-39,"[0.24674012 0.03735732 0.2083745  0.34217682 0.09075955 0.00041862
 0.07417314]",[2.0045291e-01 4.5049485e-02 7.5420797e-01 2.8966332e-04],[0.01516409 0.98483586],"[6.1290336e-07 2.6302227e-05 1.0276747e-02 4.5942685e-01 4.7970951e-01
 4.8379958e-02 2.0877062e-03 9.0816437e-05 1.4399407e-06]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_surprise_female/fierce_African_73_0_face0.png,Black,Asian,Female,20-29,"[5.3239649e-04 6.5300828e-01 2.2996612e-02 5.2537028e-02 2.3338076e-01
 3.6703762e-02 8.4114692e-04]",[0.00134314 0.0746795  0.8484002  0.07557711],[0.05622418 0.94377583],"[8.5002801e-05 4.9973712e-03 7.0533603e-02 5.3964764e-01 3.2523894e-01
 5.4393142e-02 4.5673824e-03 5.0859759e-04 2.8319306e-05]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_surprise_female/disgust_African_184_0_face0.png,Black,Black,Female,20-29,"[1.2908218e-04 9.9555755e-01 1.3117938e-03 1.2580720e-03 1.1057387e-03
 4.1423977e-04 2.2343747e-04]",[1.0098007e-04 9.9160439e-01 7.9622734e-03 3.3229298e-04],[0.09269678 0.9073032 ],"[0.00302908 0.07167771 0.13661869 0.33178762 0.2674533  0.13356163
 0.04834856 0.00657583 0.00094762]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_surprise_female/angry_black_237_0_face0.png,Black,Black,Female,10-19,"[1.0607113e-04 9.9623060e-01 1.8317242e-03 2.3919507e-04 1.1576810e-03
 2.2526775e-04 2.0957149e-04]",[1.5839824e-03 9.8930967e-01 8.2138609e-03 8.9249236e-04],[0.01905953 0.98094046],"[7.3479758e-05 7.3294446e-02 5.9284723e-01 2.7105775e-01 5.7478536e-02
 4.8698266e-03 3.5281302e-04 2.3741655e-05 2.2212382e-06]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_surprise_female/awe_African_158_5_face0.png,Black,Black,Male,20-29,"[1.0252160e-03 9.7477174e-01 1.8396493e-02 1.6081808e-04 4.6298510e-04
 4.0196260e-03 1.1632183e-03]",[3.8432959e-04 9.7928751e-01 2.9069497e-03 1.7421186e-02],[0.5949778  0.40502217],"[1.7664270e-05 3.3263469e-03 9.8787867e-02 7.2614932e-01 1.6281158e-01
 8.5675055e-03 3.2595478e-04 1.2848203e-05 9.4010898e-07]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_surprise_female/annoyed_black_212_1_face0.png,Black,Black,Female,3-9,"[0.00337763 0.6965938  0.21757531 0.00467247 0.03016986 0.04652774
 0.00108316]",[0.00275387 0.912697   0.02557589 0.0589732 ],[0.00225207 0.9977479 ],"[0.00409438 0.28722113 0.10803451 0.06250649 0.19360769 0.12999973
 0.13665736 0.07117385 0.00670481]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_surprise_female/mad_black_451_3_face0.png,White,White,Female,20-29,"[0.303648   0.21037753 0.2593546  0.02715527 0.12020914 0.05724067
 0.02201485]",[0.43342346 0.37843743 0.03087655 0.15726258],[0.02025663 0.97974336],"[6.4547530e-06 2.7891344e-03 1.2707350e-01 7.5257242e-01 1.1482570e-01
 2.6890161e-03 4.2236217e-05 1.4560175e-06 1.2354519e-07]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_surprise_female/fierce_African_336_0_face0.png,Black,Black,Female,30-39,"[7.3095198e-06 9.9928927e-01 4.4559335e-04 6.2078851e-07 1.8936158e-06
 2.4552018e-04 9.6462845e-06]",[8.20314563e-06 9.99879301e-01 8.07596643e-06 1.04401304e-04],[2.9298279e-05 9.9997073e-01],"[3.3927762e-07 1.7555421e-05 1.2827755e-03 4.6227701e-02 5.0734442e-01
 3.5334471e-01 8.9971296e-02 1.8046487e-03 6.5640061e-06]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_surprise_female/hostile_African_700_2_face0.png,Black,Black,Female,3-9,"[0.01050349 0.9191818  0.01916977 0.01510517 0.0225268  0.00450201
 0.00901096]",[0.00883282 0.941568   0.04577601 0.0038232 ],[0.38410023 0.6158998 ],"[3.1278446e-02 4.3865395e-01 2.6431954e-01 1.9664811e-01 5.5780817e-02
 1.0584831e-02 1.9507981e-03 5.4899853e-04 2.3445222e-04]"
