face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_disgust_male/anxious_African_677_2_face0.png,Black,Black,Male,30-39,"[9.4140209e-03 8.8137501e-01 3.6365099e-02 1.9102969e-05 2.6666056e-04
 5.0690152e-02 2.1869859e-02]",[1.9762455e-03 9.8964733e-01 1.2451866e-04 8.2518887e-03],[9.9993885e-01 6.1149825e-05],"[5.1558709e-05 4.4981137e-04 6.1359177e-03 9.4687916e-02 4.5263618e-01
 3.3621106e-01 9.8666534e-02 1.0805730e-02 3.5527651e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_disgust_male/expressionless_African_188_0_face0.png,Black,Black,Male,0-2,"[7.24223210e-05 9.96958315e-01 4.18315874e-04 9.34096261e-06
 1.04832885e-04 2.36326968e-03 7.36449510e-05]",[6.3871998e-06 9.9949598e-01 1.1698004e-05 4.8583912e-04],[0.99332845 0.00667157],"[6.4667833e-01 3.5106418e-01 1.5136952e-03 3.2196278e-04 2.3078479e-04
 1.5516458e-04 3.0009427e-05 4.7460831e-06 1.2262693e-06]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_disgust_male/crying_African_375_7_face0.png,Black,Black,Male,3-9,"[4.2624807e-04 9.8900020e-01 4.3598558e-03 7.3064170e-05 5.6493655e-04
 4.2143972e-03 1.3613685e-03]",[0.00770334 0.9037302  0.00118078 0.08738571],[0.84444153 0.15555848],"[3.3917222e-02 7.5877577e-01 1.2047733e-01 2.9840628e-02 3.2414060e-02
 1.7150333e-02 5.9400015e-03 1.1554937e-03 3.2921392e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_disgust_male/amazed_African_80_0_face0.png,Black,Black,Male,70+,"[1.2315533e-04 6.3505149e-01 1.1646999e-03 6.6235970e-04 5.0568275e-02
 3.1222770e-01 2.0236774e-04]",[0.00686686 0.48017168 0.10036869 0.41259274],[0.7523108  0.24768925],"[1.1094959e-06 1.5615618e-05 3.2436052e-05 4.5272842e-04 1.8857949e-03
 3.9205588e-03 1.8276241e-02 2.0379053e-01 7.7162498e-01]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_disgust_male/distressed_African_19_0_face0.png,Black,Black,Male,30-39,"[0.00210415 0.9423055  0.03673919 0.00125847 0.01202868 0.004513
 0.00105109]",[0.00168172 0.9595869  0.03763185 0.00109954],[0.9974066  0.00259344],"[1.0406827e-06 1.8278279e-05 4.4259885e-03 4.3964243e-01 5.1814377e-01
 3.7292115e-02 4.6013365e-04 1.5300238e-05 9.6868609e-07]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_disgust_male/disgust_African_144_0_face0.png,Black,Black,Male,30-39,"[1.2585255e-03 8.6443794e-01 2.6961023e-02 3.9100787e-04 2.7718057e-03
 9.9394463e-02 4.7852425e-03]",[1.2380505e-05 9.9854749e-01 3.3396362e-05 1.4067913e-03],[0.99447715 0.0055228 ],"[4.0703998e-07 4.8012580e-06 2.1114131e-03 2.2214419e-01 5.3542113e-01
 2.2027586e-01 1.9322714e-02 6.8785175e-04 3.1609274e-05]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_disgust_male/awe_African_413_1_face0.png,Black,Black,Male,10-19,"[2.7411367e-04 9.9273723e-01 3.5123301e-03 2.6245340e-04 1.3326597e-03
 1.5863350e-03 2.9484840e-04]",[3.1169478e-04 9.5245188e-01 1.2007956e-02 3.5228476e-02],[0.59136164 0.4086384 ],"[4.9460202e-04 4.5774192e-01 5.0241077e-01 3.6932364e-02 2.1745490e-03
 2.3106950e-04 1.1398382e-05 2.6008072e-06 7.2134941e-07]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_disgust_male/angry_African_169_0_face0.png,Black,Black,Male,30-39,"[1.6784880e-02 7.7900767e-01 4.3341864e-02 7.7876711e-04 5.5368440e-03
 4.3218806e-03 1.5022808e-01]",[0.04869329 0.9373399  0.00288313 0.01108369],[0.98391956 0.01608041],"[4.6733352e-03 1.5226786e-02 2.9722966e-02 2.0288788e-01 5.6663644e-01
 1.6444223e-01 1.4736104e-02 1.4499630e-03 2.2422825e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_disgust_male/awe_African_477_0_face0.png,Black,Black,Male,40-49,"[5.4169305e-02 5.0760251e-01 1.3124995e-01 2.3396517e-05 4.6098133e-04
 2.5687850e-01 4.9615335e-02]",[0.00792032 0.6125371  0.00095303 0.37858957],[9.9998814e-01 1.1851861e-05],"[6.1896361e-07 1.2720211e-06 5.1084204e-05 1.2875203e-02 3.1541839e-01
 4.8887828e-01 1.7540398e-01 7.2452850e-03 1.2593072e-04]"
/home/steffi/dev/data/ExpW/ExpwCleaned_FairFace_detected_faces/new/black_disgust_male/awe_African_214_0_face0.png,Black,Black,Male,40-49,"[9.0745345e-07 9.9982536e-01 8.4954561e-05 1.5585650e-06 3.3051656e-05
 5.3866526e-05 2.9978585e-07]",[9.5447676e-06 9.9950898e-01 1.9236530e-04 2.8915497e-04],[9.9998015e-01 1.9852403e-05],"[5.4856378e-06 1.2997035e-05 2.7183679e-04 8.2468484e-03 9.3125895e-02
 5.1601833e-01 3.5560271e-01 2.5079282e-02 1.6365817e-03]"
